PLT_CN,SUBP,SUBPLOT_CN,FPAG
24157483010900,3,24157500010900,CDS2
24157483010900,4,24157501010900,CDS2
24157483010900,1,24157498010900,CDS2
24157483010900,2,24157499010900,CDS2
24156639010900,3,24156656010900,CDS2
24156639010900,4,24156657010900,CDS2
24156639010900,1,24156654010900,CDS2
24156639010900,2,24156655010900,CDS2
24157333010900,1,24157354010900,CPS2
24157333010900,2,24157355010900,CPS2
24157333010900,3,24157356010900,CPS2
24157333010900,4,24157357010900,CPS2
24156837010900,1,24156852010900,HOG2
24156837010900,3,24156855010900,HOG2
24156837010900,4,24156857010900,HOG2
24157971010900,1,24157984010900,CPS0
24157971010900,2,24157985010900,CPS0
24157971010900,3,24157986010900,CPS0
24157971010900,4,24157987010900,CPS0
24158339010900,1,24158359010900,CPS5
24158339010900,3,24158362010900,CPS5
24158339010900,4,24158363010900,CPS5
24157666010900,1,24157681010900,CPG2
24157666010900,2,24157682010900,CPG2
24157666010900,3,24157683010900,CPG2
24157666010900,4,24157684010900,CPG2
24157821010900,1,24157836010900,CDS2
24157821010900,2,24157837010900,CDS2
24157821010900,3,24157838010900,CDS2
24157821010900,4,24157839010900,CDS2
24170347010900,3,24170364010900,CD61
24170347010900,4,24170365010900,CD61
24170347010900,2,24170363010900,CD61
24170347010900,1,24170362010900,CD61
24167614010900,1,24167629010900,CPG2
24167614010900,2,24167630010900,CPG2
24167614010900,3,24167631010900,CPG2
24167614010900,4,24167632010900,CPG2
24165848010900,2,24165874010900,CDS6
24165848010900,1,24165871010900,CDS6
24167156010900,1,24167171010900,CEM2
24167156010900,2,24167173010900,CEM2
24167156010900,4,24167176010900,CEM2
24167156010900,3,24167175010900,CEM2
24166668010900,1,24166684010900,CDG1
24166668010900,2,24166685010900,CDG1
24166668010900,3,24166686010900,CDG1
24166668010900,4,24166687010900,CDG1
24166826010900,4,24166844010900,CPG0
24166826010900,1,24166841010900,CPG0
24166826010900,2,24166842010900,CPG0
24166826010900,3,24166843010900,CPG0
24173984010900,1,24174000010900,CES4
24173984010900,2,24174001010900,CES4
24173984010900,3,24174002010900,CES4
24173984010900,4,24174003010900,CES4
24168902010900,1,24168918010900,CDG1
24168902010900,2,24168919010900,CDG1
24168902010900,3,24168920010900,CDG1
24168902010900,4,24168921010900,CDG1
24174610010900,1,24174622010900,CES4
24174610010900,2,24174623010900,CES4
24174610010900,3,24174624010900,CES4
24174610010900,4,24174625010900,CES4
22398274010497,1,22697259010497,CDS6
22398274010497,2,22697261010497,CDS6
22398274010497,4,22697263010497,CDS6
22398274010497,3,22697262010497,CDS6
22398520010497,1,22700190010497,CFS4
22398520010497,2,22700191010497,CFS4
22398520010497,3,22700192010497,CFS4
22398520010497,4,22700193010497,CFS4
22398268010497,1,22697196010497,CDS6
22398268010497,2,22697197010497,CDS6
22398268010497,3,22697198010497,CDS6
22398268010497,4,22697199010497,CDS6
24172101010900,2,24172115010900,CES4
24172101010900,3,24172116010900,CES4
24172101010900,4,24172117010900,CES4
24172101010900,1,24172114010900,CES4
22398284010497,1,22695503010497,CES4
22398284010497,2,22695504010497,CES4
22398284010497,3,22695505010497,CES4
22398284010497,4,22695506010497,CES4
22398286010497,3,48431717020004,CDS6
22398286010497,2,48431716020004,CDS4
22398286010497,4,48431720020004,CDG1
24169469010900,1,24169486010900,CES3
24169469010900,2,24169487010900,CES3
24169469010900,3,24169488010900,CES3
24169469010900,4,24169489010900,CES3
22398294010497,2,22695668010497,CES1
22398294010497,3,22695670010497,CES1
22398294010497,4,22695671010497,CEG3
24167452010900,1,24167469010900,CDG3
24167452010900,2,24167470010900,CDG3
24167452010900,3,24167471010900,CDG3
24167452010900,4,24167472010900,CDG3
22398275010497,2,22697267010497,CDS6
22398275010497,1,22697266010497,CDS6
22398275010497,3,22697268010497,CDS6
22398275010497,4,22697269010497,CDS6
24170891010900,1,24170903010900,CES4
24170891010900,2,24170904010900,CES4
24170891010900,3,24170905010900,CES4
24170891010900,4,24170906010900,CES4
22398281010497,1,22695463010497,CDS6
22398281010497,2,22695465010497,CDS6
22398281010497,3,22695466010497,CDS6
22398281010497,4,22695468010497,CDS6
22398289010497,1,22695575010497,CDG3
22398289010497,2,22695576010497,CDG3
22398289010497,3,22695577010497,CDG3
22398289010497,4,22695578010497,CDG3
22398295010497,1,22695677010497,CPS2
22398295010497,2,22695679010497,CPS2
22398295010497,4,22695682010497,CPS2
22398295010497,3,22695681010497,CDS6
24166383010900,1,24166400010900,CDG3
24166383010900,2,24166401010900,CDG3
24166383010900,3,24166402010900,CDG3
24166383010900,4,24166403010900,CDG3
22398271010497,4,22697229010497,CDS6
22398271010497,3,22697228010497,CDS6
24168055010900,4,24168087010900,CEF2
24168055010900,1,24168082010900,CEF2
24168055010900,2,24168083010900,CEF2
22398269010497,1,22697203010497,CES4
22398269010497,2,22697204010497,CES4
22398269010497,3,22697205010497,CES4
22398269010497,4,22697206010497,CES4
22398276010497,2,22697293010497,CEF4
22398276010497,1,22697291010497,CEF4
22398276010497,3,22697294010497,CEF4
22398276010497,4,22697295010497,CES3
24171377010900,4,24171398010900,CES4
24171377010900,1,24171392010900,CES4
24171377010900,2,24171395010900,CES4
24173727010900,2,24173752010900,CDG1
24173727010900,3,24173753010900,CDG1
24173727010900,4,24173754010900,CDG1
24173727010900,1,24173751010900,CDG1
22398299010497,1,22695727010497,CDS6
22398299010497,2,22695728010497,CDS6
22398299010497,3,22695729010497,CDS6
22398299010497,4,22695730010497,CDS6
22398519010497,4,22700185010497,CDS6
22398519010497,1,22700179010497,CDS6
22398519010497,2,22700182010497,CDS6
22398298010497,1,22695722010497,CDS
22398298010497,2,22695723010497,CDS
22398298010497,3,22695724010497,CDS
22398298010497,4,22695725010497,CDS
24168542010900,1,24168554010900,CDS4
24168542010900,2,24168555010900,CDS4
24168542010900,3,24168556010900,CDS4
24168542010900,4,24168557010900,CDS4
22398506010497,1,48431721020004,CES3
22398506010497,2,48431722020004,CES3
22398506010497,3,48431723020004,CES3
22398506010497,4,48431724020004,CES3
22398533010497,1,22700448010497,CEG1
22398533010497,2,22700449010497,CEG1
22398533010497,4,22700451010497,CEG1
22398533010497,3,22700450010497,CEG1
22398297010497,1,22695715010497,CEM2
22398297010497,2,22695717010497,CEM2
22398297010497,4,22695719010497,CEM2
22398291010497,1,22695616010497,CDS6
22398291010497,2,22695618010497,CDS6
22398291010497,3,22695619010497,CDS6
22398291010497,4,22695621010497,CDS6
24170596010900,1,24170608010900,CEF2
24170596010900,2,24170609010900,CEF2
24170596010900,3,24170610010900,CEF2
24170596010900,4,24170611010900,CEF2
22398509010497,1,22700041010497,CAC1
22398509010497,2,22700043010497,CAC1
22398509010497,4,22700046010497,CAC1
24166097010900,1,24166112010900,CDS6
24166097010900,2,24166115010900,CDS6
24166097010900,3,24166116010900,CDS6
24166097010900,4,24166117010900,CDS6
24174388010900,1,24174403010900,CES2
24174388010900,2,24174404010900,CES2
24174388010900,3,24174405010900,CES2
24174388010900,4,24174406010900,CES2
22398288010497,1,22695563010497,CDG1
22398288010497,2,22695564010497,CDG1
22398288010497,3,22695565010497,CDG1
22398288010497,4,22695566010497,CDG1
22398278010497,1,22696318010497,CES1
22398278010497,2,22696319010497,CES1
22398278010497,3,22696320010497,CES1
22398278010497,4,22696321010497,CES1
22398272010497,4,22697235010497,CDS4
22398272010497,1,22697232010497,CDS4
22398272010497,2,22697233010497,CDS4
22398272010497,3,22697234010497,CDS4
22398282010497,2,22695476010497,CDS6
22398282010497,3,22695477010497,CDS6
22398282010497,4,22695478010497,CDS6
22398282010497,1,22695475010497,CDS6
24173107010900,1,24173124010900,CFS5
24173107010900,2,24173126010900,CFS5
24173107010900,3,24173127010900,CFS5
24173107010900,4,24173128010900,CFS5
24170051010900,1,24170063010900,CDS6
24170051010900,2,24170064010900,CDS6
24170051010900,3,24170065010900,CDS6
24170051010900,4,24170066010900,CDS6
24172415010900,1,24172427010900,CES4
24172415010900,2,24172428010900,CES4
24172415010900,3,24172429010900,CES4
24172415010900,4,24172430010900,CES4
24168311010900,4,24168331010900,CDG1
24168311010900,1,24168328010900,CDG1
24168311010900,2,24168329010900,CDG1
24168311010900,3,24168330010900,CDG1
22398270010497,2,22697216010497,CDS6
22398270010497,3,22697217010497,CDS6
22398270010497,1,22697214010497,CDS6
22398292010497,1,22695628010497,CEG3
22398292010497,3,22695633010497,CEG3
22398273010497,2,22697251010497,CAS3
22398273010497,4,22697253010497,CAS3
22398302010497,1,22695751010497,CDS6
22398302010497,2,22695753010497,CDS6
22398302010497,3,22695754010497,CDS6
22398302010497,4,22695756010497,CDS6
24166533010900,1,24166548010900,CDS6
24166533010900,2,24166549010900,CDS6
24166533010900,3,24166550010900,CDS6
24166533010900,4,24166551010900,CDS6
24171695010900,1,24171709010900,CDS6
24171695010900,2,24171710010900,CDS6
24171695010900,4,24171712010900,CDS6
24171695010900,3,24171711010900,CDS6
24169827010900,2,24169845010900,CAS3
24169827010900,4,24169847010900,CAS3
24169827010900,1,24169844010900,CAS3
24169827010900,3,24169846010900,CAS3
22398301010497,3,22695742010497,CDG1
22398301010497,1,22695740010497,CDG1
22398301010497,2,22695741010497,CDG1
22398301010497,4,22695743010497,CDG1
24172809010900,4,24172827010900,CES2
24172809010900,1,24172824010900,CES2
24172809010900,2,24172825010900,CES2
24172809010900,3,24172826010900,CES2
24167707010900,1,24167725010900,CPG1
24167707010900,2,24167726010900,CPG1
24167707010900,3,24167727010900,CPG1
24167707010900,4,24167728010900,CPG1
22398287010497,1,22695545010497,CDG1
22398287010497,2,22695546010497,CDG1
22398287010497,3,22695547010497,CDG1
22398287010497,4,22695548010497,CDG1
22398300010497,1,22695732010497,CDS6
22398300010497,2,22695733010497,CDS6
22398300010497,3,22695734010497,CDS6
22398300010497,4,22695735010497,CDS6
22398293010497,1,22695647010497,CDS8
22398293010497,2,22695649010497,CDS8
22398293010497,3,22695650010497,CDS8
22398293010497,4,22695652010497,CDS8
24167871010900,1,24167886010900,CDS4
24167871010900,2,24167887010900,CDS4
24167871010900,3,24167888010900,CDS4
24167871010900,4,24167889010900,CDS4
22398376010497,1,22696729010497,CWS3
22398376010497,2,22696730010497,CWS3
22398376010497,3,22696731010497,CWS3
22398376010497,4,22696732010497,CWS3
24208648010900,2,24208669010900,CES1
24208648010900,1,24208668010900,CES1
24208648010900,3,24208670010900,CES1
24208648010900,4,24208671010900,CES1
24206805010900,1,24206821010900,CPS3
24206805010900,3,24206823010900,CPS3
24206805010900,4,24206824010900,CPS3
24206805010900,2,24206822010900,CPS3
24207922010900,1,24207939010900,CPF0
24207922010900,2,24207940010900,CPF0
24207922010900,3,24207941010900,CPF0
24207922010900,4,24207942010900,CPF0
24211245010900,1,24211266010900,CDG3
24211245010900,2,24211267010900,CDG3
24210735010900,1,24210756010900,CEF4
24210735010900,2,24210757010900,CEF4
24210735010900,3,24210758010900,CEF4
24210735010900,4,24210759010900,CEF4
24206994010900,4,24207012010900,CEG2
24206994010900,1,24207009010900,CEG2
24206994010900,2,24207010010900,CEG2
24206994010900,3,24207011010900,CEG2
24208877010900,1,24208898010900,CEFM
24208877010900,2,24208899010900,CEFM
24208877010900,3,24208900010900,CEFM
24208877010900,4,24208902010900,CEFM
24209888010900,3,24209914010900,CFS2
24209888010900,1,24209911010900,CFS2
24209888010900,2,24209913010900,CFS2
22398383010497,3,22696828010497,CFS2
22398383010497,1,22696825010497,CFS2
22398383010497,2,22696827010497,CFS2
24207697010900,4,24207718010900,CMS2
24207697010900,2,24207716010900,CMS2
24207697010900,3,24207717010900,CMS2
24207697010900,1,24207715010900,CMS2
22398380010497,1,22696773010497,CFS5
22398380010497,2,22696776010497,CFS5
22398380010497,3,22696777010497,CFS5
22398380010497,4,22696778010497,CFS5
22398382010497,1,22696815010497,CWS5
22398382010497,3,22696819010497,CWS5
22398382010497,4,22696820010497,CWS5
24210314010900,1,24210332010900,CDS6
24210314010900,4,24210337010900,CDS6
24210314010900,2,24210334010900,CDS6
22398379010497,1,22696763010497,CPG2
22398379010497,2,22696764010497,CPG2
22398379010497,3,22696765010497,CPG2
22398379010497,4,22696766010497,CPG2
22398631010497,2,22698938010497,CFF2
22398631010497,1,22698937010497,CFF2
22398631010497,3,22698939010497,CFF2
22398631010497,4,22698940010497,CFF2
24211430010900,1,24211448010900,CWS2
24211430010900,3,24211452010900,CWS2
22398384010497,1,22696835010497,CMS1
22398384010497,2,22696836010497,CMS1
22398384010497,3,22696837010497,CMS1
22398384010497,4,22696838010497,CMS1
24208346010900,2,24208362010900,CWF0
24208346010900,3,24208363010900,CWF0
24208346010900,1,24208361010900,CWF0
24208346010900,4,24208364010900,CWF0
22398377010497,1,22696734010497,CWS5
22398377010497,2,22696735010497,CWS5
22398377010497,3,22696736010497,CWS5
22398377010497,4,22696737010497,CWS5
24209066010900,1,24209082010900,CMG2
24209066010900,2,24209083010900,CMG2
24209066010900,3,24209084010900,CMG2
24209066010900,4,24209085010900,CMG2
24208121010900,1,24208136010900,CERR
24208121010900,2,24208137010900,CERR
24208121010900,3,24208138010900,CERR
24208121010900,4,24208139010900,CERR
24206681010900,1,24206696010900,CWS3
24206681010900,2,24206697010900,CWS3
24206681010900,3,24206698010900,CWS3
24206681010900,4,24206699010900,CWS3
22398381010497,1,22696802010497,CWS5
22398381010497,3,22696806010497,CWS5
22398381010497,4,22696807010497,CWS5
24208204010900,2,24208224010900,CDS6
24208204010900,3,24208225010900,CDS6
24208204010900,4,24208226010900,CDS6
22398378010497,1,22696752010497,CHF2
22398378010497,4,22696760010497,CWS3
24207478010900,1,24207493010900,CDF0
24207478010900,2,24207494010900,CDF0
24207478010900,4,24207496010900,CDF0
24207478010900,3,24207495010900,CDF0
22398221010497,1,22697786010497,CDG1
22398221010497,2,22697789010497,CDG1
22398221010497,4,22697794010497,CDG1
24135615010900,1,24135635010900,CDS7
24135615010900,2,24135636010900,CDS7
24135615010900,3,24135637010900,CDS7
24134260010900,1,24134275010900,CDS7
24134260010900,2,24134276010900,CDS7
24134260010900,3,24134277010900,CDS7
24134260010900,4,24134278010900,CDS7
24134721010900,1,24134738010900,CDS6
24134721010900,2,24134739010900,CDS6
24134721010900,3,24134740010900,CDS6
24134721010900,4,24134741010900,CDS6
24134547010900,1,24134562010900,CDG1
24134547010900,2,24134563010900,CDG1
24134547010900,3,24134564010900,CDG1
24134547010900,4,24134565010900,CDG1
24135965010900,1,24135987010900,CDS8
24135965010900,2,24135989010900,CDS8
24135965010900,3,24135990010900,CDS8
24135965010900,4,24135992010900,CDS8
22398215010497,1,22697726010497,CDG1
22398215010497,2,22697728010497,CDG1
22398215010497,3,22697730010497,CDG1
24134853010900,1,24134872010900,CDG1
24134853010900,2,24134873010900,CDG1
24134853010900,3,24134874010900,CDG1
24134853010900,4,24134875010900,CDG1
22398223010497,1,22697802010497,CDS7
22398223010497,2,22697803010497,CDS7
22398223010497,3,22697804010497,CDS7
22398223010497,4,22697805010497,CDS7
22398218010497,3,22697758010497,CDS8
22398218010497,1,22697756010497,CDS8
22398218010497,2,22697757010497,CDS8
22398218010497,4,22697759010497,CDS8
22398224010497,4,22697818010497,CDS8
22398224010497,3,22697816010497,CDS8
22398217010497,1,22697751010497,CES3
22398217010497,2,22697752010497,CES3
22398217010497,3,22697753010497,CES3
22398217010497,4,22697754010497,CES3
24136264010900,3,24136281010900,CDS8
24136264010900,1,24136279010900,CDS8
24136264010900,2,24136280010900,CDS8
24136264010900,4,24136282010900,CDS8
24134090010900,1,24134112010900,CDS6
24134090010900,2,24134113010900,CDS6
24134090010900,3,24134115010900,CDS6
24134090010900,4,24134116010900,CDS6
24133962010900,1,24133977010900,CDS7
24133962010900,2,24133978010900,CDS7
24133962010900,3,24133979010900,CDS7
24133962010900,4,24133980010900,CDS7
24137419010900,1,24137438010900,CPS5
24137419010900,2,24137440010900,CPS5
24137419010900,3,24137441010900,CPS5
22398216010497,1,22697738010497,CDG1
22398216010497,2,22697740010497,CDG1
22398216010497,3,22697742010497,CDG1
22398216010497,4,22697744010497,CDG1
24136537010900,1,24136549010900,CDG1
24136537010900,2,24136550010900,CDG1
24136537010900,3,24136551010900,CDG1
24136537010900,4,24136552010900,CDG1
24136970010900,4,24136985010900,CES4
24136970010900,2,24136983010900,CES4
24136970010900,3,24136984010900,CES4
24136970010900,1,24136982010900,CES4
22398222010497,1,22697796010497,CDS6
22398222010497,2,22697797010497,CDS6
22398222010497,3,22697798010497,CDS6
22398222010497,4,22697799010497,CDS6
22398213010497,1,22697709010497,CES2
22398213010497,3,22697711010497,CES2
22398213010497,4,22697712010497,CES2
22398211010497,1,22697696010497,CES1
22398211010497,2,22697697010497,CES1
22398211010497,4,22697699010497,CES1
22398211010497,3,22697698010497,CES1
24135120010900,1,24135140010900,CDS6
24135120010900,2,24135141010900,CDS6
24135120010900,3,24135142010900,CDS6
24135120010900,4,24135143010900,CDS6
24136822010900,1,24136843010900,CDS6
24136822010900,3,24136845010900,CDS6
24136822010900,4,24136846010900,CDS6
24136822010900,2,24136844010900,CDS6
24135041010900,2,24135057010900,CDS6
24138390010900,2,24138403010900,CES4
24138390010900,3,24138404010900,CES4
24138390010900,4,24138405010900,CES4
24138390010900,1,24138402010900,CES4
22398219010497,4,22697767010497,CDS8
22398219010497,1,22697764010497,CDS8
22398219010497,2,22697765010497,CDS8
22398219010497,3,22697766010497,CDS8
24138095010900,1,24138107010900,CDS7
24138095010900,2,24138108010900,CDS7
24138095010900,3,24138109010900,CDS7
24138095010900,4,24138110010900,CDS7
24137524010900,1,24137538010900,CDS7
24137524010900,3,24137542010900,CDS7
24137524010900,4,24137543010900,CDS7
24135336010900,2,24135354010900,CDS7
24135336010900,3,24135355010900,CDS7
24135336010900,4,24135356010900,CDS7
24135336010900,1,24135353010900,CDS7
22398212010497,1,22697701010497,CCF2
22398212010497,2,22697702010497,CCF2
22398212010497,3,22697703010497,CCF2
22398212010497,4,22697704010497,CCF2
