STAND_CN,STANDPLOT_CN,VARIANT,FPAG
22954669010497,22954669010497_2,EC,CES2
22954669010497,22954669010497_3,EC,CES2
22954669010497,22954669010497_4,EC,CES2
22954670010497,22954670010497_1,EC,CDS4
22954670010497,22954670010497_2,EC,CDS4
22954670010497,22954670010497_3,EC,CDS4
22954670010497,22954670010497_4,EC,CDS4
22954671010497,22954671010497_1,EC,CPS2
22954671010497,22954671010497_2,EC,CPS2
22954671010497,22954671010497_3,EC,CPS2
22954671010497,22954671010497_4,EC,CPS2
22954672010497,22954672010497_1,EC,CHF4
22954672010497,22954672010497_2,EC,CHF4
22954672010497,22954672010497_3,EC,CHF4
22954672010497,22954672010497_4,EC,CHF4
22954675010497,22954675010497_1,WC,CDS2
22954675010497,22954675010497_4,WC,CDS2
22954678010497,22954678010497_2,WC,CHF1
22954679010497,22954679010497_1,EC,CMS2
22954679010497,22954679010497_2,EC,CMS2
22954679010497,22954679010497_3,EC,CMS2
22954679010497,22954679010497_4,EC,CMS2
22954680010497,22954680010497_1,EC,CPS5
22954680010497,22954680010497_2,EC,CPS5
22954680010497,22954680010497_3,EC,CPS5
22954680010497,22954680010497_4,EC,CPS5
22954681010497,22954681010497_1,EC,CDS7
22954681010497,22954681010497_2,EC,CDS7
22954681010497,22954681010497_3,EC,CDS7
22954681010497,22954681010497_4,EC,CDS7
22954682010497,22954682010497_1,WC,CHS1
22954682010497,22954682010497_2,WC,CHS1
22954682010497,22954682010497_3,WC,CHS1
22954682010497,22954682010497_4,WC,CHS1
22954683010497,22954683010497_1,EC,CDG1
22954683010497,22954683010497_2,EC,CDG1
22954683010497,22954683010497_3,EC,CDG1
22954683010497,22954683010497_4,EC,CDG1
22954684010497,22954684010497_1,EC,CDS6
22954684010497,22954684010497_2,EC,CDS6
22954684010497,22954684010497_3,EC,CDS6
22954684010497,22954684010497_4,EC,CDS6
22954685010497,22954685010497_2,EC,CDS6
22954687010497,22954687010497_1,EC,CDS6
22954687010497,22954687010497_2,EC,CDS6
22954687010497,22954687010497_3,EC,CDS6
22954687010497,22954687010497_4,EC,CDS6
22954688010497,22954688010497_1,WC,CHF1
22954688010497,22954688010497_2,WC,CHF1
22954688010497,22954688010497_3,WC,CHF1
22954688010497,22954688010497_4,WC,CHF1
22954689010497,22954689010497_1,WC,CHS2
22954689010497,22954689010497_2,WC,CHS2
22954689010497,22954689010497_3,WC,CHS2
22954689010497,22954689010497_4,WC,CHS2
22954690010497,22954690010497_1,EC,CDS7
22954690010497,22954690010497_2,EC,CDS7
22954690010497,22954690010497_3,EC,CDS7
22954690010497,22954690010497_4,EC,CDS7
22954691010497,22954691010497_1,EC,CDS6
